"year" "state" "event.type" "impact.type" "latitude" "longitude" "impact.value"
2009 "CA" "HEAVY RAIN" "Crop damages" 36.51 -121.48 150000
2009 "CA" "LIGHTNING" "Fatalities" 36.77 -118.77 2
2009 "CA" "LIGHTNING" "Injuries" 35.634 -118.984 5
2009 "CA" "LIGHTNING" "Property damages" 36.0237638376384 -120.227121771218 271000
2009 "CA" "THUNDERSTORM WIND" "Fatalities" 34.15 -116.52 1
2009 "CA" "THUNDERSTORM WIND" "Property damages" 36.1029247910864 -118.958317548747 1795000
2009 "CA" "TORNADO" "Property damages" 39.21 -122.02 1e+05
2009 "CO" "FLASH FLOOD" "Property damages" 39.3419852941176 -104.483970588235 680000
2009 "CO" "FLASH FLOOD" "Crop damages" 39.9778260869565 -103.913043478261 230000
2009 "CO" "HAIL" "Injuries" 37.52 -104.09 7
2009 "CO" "HAIL" "Property damages" 39.1010413142259 -104.730739909886 602347000
2009 "CO" "HAIL" "Crop damages" 38.9009569028488 -103.442072072072 41070000
2009 "CO" "HEAVY RAIN" "Property damages" 39.004375 -107.065 16000
2009 "CO" "LIGHTNING" "Fatalities" 40.22 -104.4 1
2009 "CO" "LIGHTNING" "Injuries" 40.04 -106.287777777778 9
2009 "CO" "LIGHTNING" "Property damages" 39.1214170764417 -104.632655341976 559250
2009 "CO" "LIGHTNING" "Crop damages" 39.39 -104.03 1000
2009 "CO" "THUNDERSTORM WIND" "Fatalities" 40.51 -102.435 2
2009 "CO" "THUNDERSTORM WIND" "Injuries" 40.09 -103.231666666667 6
2009 "CO" "THUNDERSTORM WIND" "Property damages" 39.490634765625 -103.34056640625 512000
2009 "CO" "THUNDERSTORM WIND" "Crop damages" 40.0709090909091 -103.429090909091 55000
2009 "CO" "TORNADO" "Injuries" 39.37 -104.44 2
2009 "CO" "TORNADO" "Property damages" 39.2998837209302 -104.338604651163 860000
2009 "CT" "FLASH FLOOD" "Property damages" 41.2584615384615 -71.6961538461538 130000
2009 "CT" "HAIL" "Property damages" 41.41 -72.43 50000
2009 "CT" "HEAVY RAIN" "Property damages" 41.1818421052632 -72.7105263157895 19000
2009 "CT" "LIGHTNING" "Injuries" 41.2475 -73.0775 4
2009 "CT" "LIGHTNING" "Property damages" 41.2683720930233 -72.794496124031 129000
2009 "CT" "THUNDERSTORM WIND" "Injuries" 41.09 -73.195 2
2009 "CT" "THUNDERSTORM WIND" "Property damages" 41.4013875123885 -72.5296068714899 1513500
2009 "CT" "TORNADO" "Property damages" 41.4232467532468 -72.4081818181818 770000
2009 "DE" "FLOOD" "Injuries" 39.38 -75.43 1
2009 "DE" "HAIL" "Crop damages" 38.48 -75.37 3e+05
2009 "DE" "LIGHTNING" "Property damages" 38.7188358556461 -75.1692200232829 429500
2009 "DE" "THUNDERSTORM WIND" "Property damages" 39.2066666666667 -75.42 1050000
2009 "DE" "THUNDERSTORM WIND" "Crop damages" 38.505 -75.395 2e+05
2009 "FL" "DUST DEVIL" "Property damages" 27.42 -82.26 5000
2009 "FL" "FLASH FLOOD" "Fatalities" 30.49 -86.28 1
2009 "FL" "FLASH FLOOD" "Property damages" 26.2886916602907 -80.5642999234889 653500
2009 "FL" "FLOOD" "Fatalities" 30.28 -83.15 1
2009 "FL" "FLOOD" "Property damages" 28.618071393959 -81.2952818607656 77387500
2009 "FL" "HEAVY RAIN" "Property damages" 26.4634975369458 -81.0039901477833 203000
2009 "FL" "LIGHTNING" "Fatalities" 26.968 -80.75 5
2009 "FL" "LIGHTNING" "Injuries" 28.0175 -81.7068333333333 60
2009 "FL" "LIGHTNING" "Property damages" 28.1987262598126 -81.9231172448721 3949000
2009 "FL" "THUNDERSTORM WIND" "Fatalities" 29.44 -82.0675 4
2009 "FL" "THUNDERSTORM WIND" "Injuries" 28.4922222222222 -82.0344444444444 9
2009 "FL" "THUNDERSTORM WIND" "Property damages" 29.9610203217612 -84.6901132514818 4724000
2009 "FL" "THUNDERSTORM WIND" "Crop damages" 30.0433333333333 -81.5766666666667 3000
2009 "FL" "TORNADO" "Injuries" 29.09 -81.01 1
2009 "FL" "TORNADO" "Property damages" 29.1487914041041 -82.2066989820649 6189000
2009 "GA" "FLASH FLOOD" "Fatalities" 33.47125 -84.4975 8
2009 "GA" "FLASH FLOOD" "Property damages" 33.8642564331407 -84.0362054049129 17120720
2009 "GA" "FLASH FLOOD" "Crop damages" 33.01 -81.52 10000
2009 "GA" "FLOOD" "Fatalities" 33.9 -84.925 2
2009 "GA" "FLOOD" "Injuries" 34.19 -85.13 1
2009 "GA" "FLOOD" "Property damages" 33.7248127498062 -84.4822266568897 263204000
2009 "GA" "HAIL" "Property damages" 33.5587402579723 -84.2457946771943 58766000
2009 "GA" "HEAVY RAIN" "Property damages" 32.9468181818182 -84.5777272727273 44000
2009 "GA" "LIGHTNING" "Injuries" 33.1416666666667 -83.7383333333333 6
2009 "GA" "LIGHTNING" "Property damages" 33.4147220924801 -83.9098949089211 6423000
2009 "GA" "THUNDERSTORM WIND" "Injuries" 31.495 -83.28 2
2009 "GA" "THUNDERSTORM WIND" "Property damages" 32.7860818040435 -83.7461875583204 8037500
2009 "GA" "THUNDERSTORM WIND" "Crop damages" 34.36 -84.48 5000
2009 "GA" "TORNADO" "Fatalities" 33.15 -82.53 1
2009 "GA" "TORNADO" "Injuries" 33.0526923076923 -82.3569230769231 26
2009 "GA" "TORNADO" "Property damages" 32.2567063185924 -83.4711564591992 40183000
2009 "GA" "TORNADO" "Crop damages" 32.0976271186441 -82.6681355932203 1475000
2009 "GM" "MARINE THUNDERSTORM WIND" "Property damages" 26.1342307692308 -96.8873076923077 26000
2009 "GM" "WATERSPOUT" "Property damages" 29.43 -84.46 5000
2009 "IA" "FLASH FLOOD" "Property damages" 41.2258246474555 -92.1498589822195 6524000
2009 "IA" "FLASH FLOOD" "Crop damages" 41.1486374695864 -92.8219221411192 411000
2009 "IA" "FLOOD" "Property damages" 41.3068036015757 -91.6802611142375 8885000
2009 "IA" "FLOOD" "Crop damages" 40.951237458194 -92.839364548495 299000
2009 "IA" "HAIL" "Injuries" 42.21 -93.06 22
2009 "IA" "HAIL" "Property damages" 42.4240315904871 -92.8395517223378 33522750
2009 "IA" "HAIL" "Crop damages" 42.2481995713265 -93.554649688629 197353000
2009 "IA" "HEAVY RAIN" "Property damages" 41.482 -94.45 25000
2009 "IA" "LIGHTNING" "Injuries" 41.38 -93.42 1
2009 "IA" "LIGHTNING" "Property damages" 41.2877823834197 -94.258414507772 482500
2009 "IA" "THUNDERSTORM WIND" "Injuries" 41.91 -92.706 5
2009 "IA" "THUNDERSTORM WIND" "Property damages" 41.8972133300824 -92.6743807269095 12714100
2009 "IA" "THUNDERSTORM WIND" "Crop damages" 42.2254065340211 -93.9564857119463 12213000
2009 "IA" "TORNADO" "Property damages" 41.8781258106355 -92.1291439688716 1542000
2009 "IA" "TORNADO" "Crop damages" 42.7064814814815 -91.7834259259259 108000
2009 "ID" "FLASH FLOOD" "Fatalities" 43.13 -116.32 1
2009 "ID" "FLASH FLOOD" "Property damages" 42.5243585526316 -112.229827302632 1216000
2009 "ID" "FLOOD" "Property damages" 45.856686746988 -115.660421686747 332000
2009 "ID" "HAIL" "Property damages" 43.1980583490989 -112.374651996415 1004300
2009 "ID" "HEAVY RAIN" "Property damages" 45.47 -116 5000
2009 "ID" "LIGHTNING" "Property damages" 43.22 -112.01 13000
2009 "ID" "THUNDERSTORM WIND" "Property damages" 44.3086029411765 -114.717426470588 136000
2009 "IL" "FLASH FLOOD" "Fatalities" 39.45 -90.18 1
2009 "IL" "FLASH FLOOD" "Property damages" 41.7183140693503 -88.8221801514548 1254500
2009 "IL" "FLOOD" "Fatalities" 40.3266666666667 -89.9366666666667 3
2009 "IL" "FLOOD" "Injuries" 38.09 -89.19 1
2009 "IL" "FLOOD" "Property damages" 40.9418384048733 -90.472972373325 2055260
2009 "IL" "FLOOD" "Crop damages" 40.3112798334134 -90.1804420951466 6243000
2009 "IL" "HAIL" "Injuries" 38.13 -89.58 1
2009 "IL" "HAIL" "Property damages" 39.5481609195402 -88.7254022988506 435000
2009 "IL" "LIGHTNING" "Injuries" 39.28 -88.22 1
2009 "IL" "LIGHTNING" "Property damages" 40.9930057803468 -88.1486833654464 1557000
2009 "IL" "THUNDERSTORM WIND" "Fatalities" 37.44 -89.34 1
2009 "IL" "THUNDERSTORM WIND" "Injuries" 38.9064285714286 -89.2128571428571 14
2009 "IL" "THUNDERSTORM WIND" "Property damages" 37.5385498757076 -89.1182052968203 297825850
2009 "IL" "THUNDERSTORM WIND" "Crop damages" 41.1159459459459 -89.6956756756757 370000
2009 "IL" "TORNADO" "Injuries" 39.392962962963 -89.2659259259259 27
2009 "IL" "TORNADO" "Property damages" 39.5353349034009 -89.3086516046623 25052000
2009 "IL" "TORNADO" "Crop damages" 39.4941555225359 -89.4753789004458 2019000
2009 "IN" "FLASH FLOOD" "Property damages" 40.3054537487534 -86.3791623099937 1654550
2009 "IN" "FLASH FLOOD" "Crop damages" 39.385 -86.5518181818182 22000
2009 "IN" "FLOOD" "Property damages" 40.3235397244452 -85.6589373814042 6060500
2009 "IN" "FLOOD" "Crop damages" 38.5279455445545 -87.0577475247525 404000
2009 "IN" "HAIL" "Property damages" 39.5259652928416 -85.495032537961 230500
2009 "IN" "LIGHTNING" "Fatalities" 39.39 -86.12 1
2009 "IN" "LIGHTNING" "Injuries" 39.796 -86.386 5
2009 "IN" "LIGHTNING" "Property damages" 40.2236692015209 -85.3955133079848 526000
2009 "IN" "THUNDERSTORM WIND" "Injuries" 39.655 -86.79 2
2009 "IN" "THUNDERSTORM WIND" "Property damages" 40.3715983272417 -86.1211028225024 9015050
2009 "IN" "THUNDERSTORM WIND" "Crop damages" 38.45 -87.07 2000
2009 "IN" "TORNADO" "Injuries" 38.51 -86.36 1
2009 "IN" "TORNADO" "Property damages" 40.4198867147271 -86.5992001373155 2913000
2009 "IN" "TORNADO" "Crop damages" 37.9675 -86.965 4000
2009 "KS" "FLASH FLOOD" "Injuries" 37.01 -98.16 1
2009 "KS" "FLASH FLOOD" "Property damages" 37.1304313122016 -97.678416844043 6953200
2009 "KS" "FLASH FLOOD" "Crop damages" 37.5219480519481 -95.5219480519481 77000
2009 "KS" "FLOOD" "Fatalities" 37.5025 -95.6725 4
2009 "KS" "FLOOD" "Property damages" 37.7011520776933 -96.9616419578016 2327100
2009 "KS" "FLOOD" "Crop damages" 37.7471428571429 -98.5533766233766 231000
2009 "KS" "HAIL" "Injuries" 37.4014285714286 -97.3314285714286 21
2009 "KS" "HAIL" "Property damages" 38.3110736112255 -98.9787634228724 29739350
2009 "KS" "HAIL" "Crop damages" 39.0430724244165 -100.423755417472 19151000
2009 "KS" "HEAVY RAIN" "Property damages" 39.45 -99.19 10000
2009 "KS" "LIGHTNING" "Fatalities" 39.05 -95.28 1
2009 "KS" "LIGHTNING" "Injuries" 37.9075 -97.07 4
2009 "KS" "LIGHTNING" "Property damages" 37.2451172273191 -96.2182262996942 245250
2009 "KS" "THUNDERSTORM WIND" "Fatalities" 37.34 -95.57 1
2009 "KS" "THUNDERSTORM WIND" "Injuries" 37.6816666666667 -96.6383333333333 6
2009 "KS" "THUNDERSTORM WIND" "Property damages" 37.4808155092865 -96.7343154973281 48083450
2009 "KS" "THUNDERSTORM WIND" "Crop damages" 37.7643487394958 -95.5355462184874 2380000
2009 "KS" "TORNADO" "Injuries" 37.6833333333333 -98.7983333333333 6
2009 "KS" "TORNADO" "Property damages" 37.6631315569585 -99.1589258193297 5385500
2009 "KY" "FLASH FLOOD" "Property damages" 38.1393571721621 -85.4640521690311 46311000
2009 "KY" "FLOOD" "Fatalities" 36.505 -85.785 2
2009 "KY" "FLOOD" "Property damages" 37.3929873417722 -83.2467426160338 1185000
2009 "KY" "FLOOD" "Crop damages" 37.109375 -87.8209375 160000
2009 "KY" "HAIL" "Property damages" 37.3754802987381 -87.346206541334 388300
2009 "KY" "HAIL" "Crop damages" 36.85 -87.61 60000
2009 "KY" "HEAVY RAIN" "Property damages" 37.5472727272727 -85.9572727272727 55000
2009 "KY" "LIGHTNING" "Fatalities" 38.13 -85.13 1
2009 "KY" "LIGHTNING" "Injuries" 37.19 -87.3 1
2009 "KY" "LIGHTNING" "Property damages" 37.6126315789474 -86.1047578947368 475000
2009 "KY" "THUNDERSTORM WIND" "Injuries" 37.256 -86.216 5
2009 "KY" "THUNDERSTORM WIND" "Property damages" 37.0289485296713 -85.552638383874 5665400
2009 "KY" "THUNDERSTORM WIND" "Crop damages" 36.8475 -88.0175 40000
2009 "KY" "TORNADO" "Fatalities" 37.39 -84.27 2
2009 "KY" "TORNADO" "Injuries" 37.3042857142857 -85.1828571428571 21
2009 "KY" "TORNADO" "Property damages" 37.1381269641735 -86.8350722815839 1591000
2009 "KY" "TORNADO" "Crop damages" 36.98 -87.655 20000
2009 "LA" "FLASH FLOOD" "Fatalities" 30.595 -91.18 2
2009 "LA" "FLASH FLOOD" "Injuries" 32.33 -92.57 1
2009 "LA" "FLASH FLOOD" "Property damages" 31.1639313572543 -92.2106760270411 5769000
2009 "LA" "FLASH FLOOD" "Crop damages" 32.2216939252336 -91.3228154205607 1712000
2009 "LA" "FLOOD" "Property damages" 32.0200699955235 -92.8972538965531 24573000
2009 "LA" "HAIL" "Property damages" 32.0371428571429 -91.6944444444444 63000
2009 "LA" "HAIL" "Crop damages" 32.489 -91.223 5e+05
2009 "LA" "LIGHTNING" "Fatalities" 30.04 -93.16 1
2009 "LA" "LIGHTNING" "Injuries" 30.6325 -92.265 4
2009 "LA" "LIGHTNING" "Property damages" 31.387027027027 -91.7979504504505 444000
2009 "LA" "LIGHTNING" "Crop damages" 29.54 -93.31 10000
2009 "LA" "THUNDERSTORM WIND" "Fatalities" 30.76 -92.715 2
2009 "LA" "THUNDERSTORM WIND" "Injuries" 31.7466666666667 -91.9166666666667 6
2009 "LA" "THUNDERSTORM WIND" "Property damages" 32.5066292548191 -91.1747739440597 715838300
2009 "LA" "THUNDERSTORM WIND" "Crop damages" 32.4552380952381 -91.1984761904762 210000
2009 "LA" "TORNADO" "Injuries" 31.57125 -92.8170833333333 24
2009 "LA" "TORNADO" "Property damages" 31.7970873036503 -93.1630310817335 33661250
2009 "LE" "MARINE THUNDERSTORM WIND" "Property damages" 42.52 -78.53 25000
2009 "LM" "MARINE THUNDERSTORM WIND" "Property damages" 43.03 -87.52 500
2009 "MA" "FLASH FLOOD" "Property damages" 42.0845762711864 -71.11 295000
2009 "MA" "FLOOD" "Property damages" 42.0525 -71.41 20000
2009 "MA" "HAIL" "Property damages" 42.0863793103448 -71.3512068965517 58000
2009 "MA" "LIGHTNING" "Fatalities" 41.44 -69.57 1
2009 "MA" "LIGHTNING" "Injuries" 41.92 -71.1966666666667 6
2009 "MA" "LIGHTNING" "Property damages" 42.0918731117825 -71.1209365558912 1655000
2009 "MA" "THUNDERSTORM WIND" "Injuries" 42.22 -73.16 3
2009 "MA" "THUNDERSTORM WIND" "Property damages" 42.2065258215962 -71.4360563380282 426000
2009 "MD" "DUST DEVIL" "Injuries" 38.12 -76.3 1
2009 "MD" "DUST DEVIL" "Property damages" 38.12 -76.3 1000
2009 "MD" "FLASH FLOOD" "Property damages" 39.2987096774194 -76.1283870967742 310000
2009 "MD" "FLASH FLOOD" "Crop damages" 39.05 -75.49 10000
2009 "MD" "FLOOD" "Property damages" 39.38 -79.25 50000
2009 "MD" "HAIL" "Property damages" 38.21 -75.04 3000
2009 "MD" "LIGHTNING" "Injuries" 38.39 -76.23 2
2009 "MD" "LIGHTNING" "Property damages" 39.3371074380165 -75.5635537190083 242000
2009 "MD" "THUNDERSTORM WIND" "Injuries" 39.33 -76.04 2
2009 "MD" "THUNDERSTORM WIND" "Property damages" 39.1665025466893 -76.2205263157895 589000
2009 "MD" "TORNADO" "Injuries" 38.18 -76 2
2009 "MD" "TORNADO" "Property damages" 38.18 -76 10000
2009 "ME" "FLASH FLOOD" "Property damages" 44.2863269583442 -69.913699240241 1908500
2009 "ME" "FLOOD" "Property damages" 44.3649297094658 -68.9883411433927 1067000
2009 "ME" "LIGHTNING" "Injuries" 44.06 -70.34 3
2009 "ME" "LIGHTNING" "Property damages" 44.0145741056218 -69.3346763202726 2348000
2009 "MI" "FLASH FLOOD" "Property damages" 42.4779552925707 -85.6224852071006 38025000
2009 "MI" "FLOOD" "Property damages" 42.3071830985916 -83.2597183098592 7100000
2009 "MI" "HAIL" "Property damages" 42.36 -82.73 3000
2009 "MI" "LIGHTNING" "Injuries" 43.42 -85.28 4
2009 "MI" "LIGHTNING" "Property damages" 44.9126295585413 -84.3643953934741 521000
2009 "MI" "THUNDERSTORM WIND" "Fatalities" 43.04 -86.15 1
2009 "MI" "THUNDERSTORM WIND" "Property damages" 42.9090396113602 -85.045201793722 4014000
2009 "MI" "TORNADO" "Property damages" 42.2682352941176 -85.8367647058824 340000
2009 "MN" "FLASH FLOOD" "Property damages" 46.3143396226415 -95.4450943396226 53000
2009 "MN" "FLASH FLOOD" "Crop damages" 46.354375 -96.3225 160000
2009 "MN" "FLOOD" "Property damages" 45.6956074766355 -95.8663551401869 535000
2009 "MN" "FLOOD" "Crop damages" 46.405 -96.46 1e+05
2009 "MN" "HAIL" "Property damages" 43.9960663507109 -92.5534123222749 422000
2009 "MN" "HAIL" "Crop damages" 44.6134636871508 -93.3805027932961 895000
2009 "MN" "HEAVY RAIN" "Crop damages" 43.48 -93.56 10000
2009 "MN" "LIGHTNING" "Fatalities" 45.18 -93.3 2
2009 "MN" "LIGHTNING" "Injuries" 45.33 -94.12 1
2009 "MN" "THUNDERSTORM WIND" "Property damages" 45.275313225058 -93.7120649651972 215500
2009 "MN" "THUNDERSTORM WIND" "Crop damages" 44.84 -92.654 25000
2009 "MN" "TORNADO" "Injuries" 43.43 -93.01 1
2009 "MN" "TORNADO" "Property damages" 44.1787655417407 -93.4226376554174 4504000
2009 "MN" "TORNADO" "Crop damages" 44.6165853658537 -94.1807317073171 205000
2009 "MO" "FLASH FLOOD" "Fatalities" 37.915 -92.905 2
2009 "MO" "FLASH FLOOD" "Property damages" 37.2562322274881 -91.7227843601896 844000
2009 "MO" "FLOOD" "Fatalities" 36.49 -90.2775 4
2009 "MO" "FLOOD" "Injuries" 36.5 -90.35 1
2009 "MO" "FLOOD" "Property damages" 36.6702325581395 -90.3786046511628 215000
2009 "MO" "FLOOD" "Crop damages" 36.7654545454545 -89.2454545454545 110000
2009 "MO" "HAIL" "Injuries" 39.54 -94.04 1
2009 "MO" "HAIL" "Property damages" 39.322757552285 -93.9075910147173 645500
2009 "MO" "HEAVY RAIN" "Property damages" 37.15 -89.31 10000
2009 "MO" "LIGHTNING" "Fatalities" 38.19 -92.335 2
2009 "MO" "LIGHTNING" "Injuries" 37.15 -93.11 1
2009 "MO" "LIGHTNING" "Property damages" 38.9624390243902 -91.947012195122 164000
2009 "MO" "THUNDERSTORM WIND" "Fatalities" 36.42 -90.22 2
2009 "MO" "THUNDERSTORM WIND" "Injuries" 37.60875 -93.80375 8
2009 "MO" "THUNDERSTORM WIND" "Property damages" 37.1760097006742 -91.7274272674564 144361100
2009 "MO" "TORNADO" "Fatalities" 40.13 -92.5866666666667 3
2009 "MO" "TORNADO" "Injuries" 38.8018181818182 -92.28 11
2009 "MO" "TORNADO" "Property damages" 37.8485042317708 -92.5115391710069 18432000
2009 "MO" "TORNADO" "Crop damages" 37.04 -91.39 1.3e+07
2009 "MS" "FLASH FLOOD" "Fatalities" 30.2 -89.09 1
2009 "MS" "FLASH FLOOD" "Property damages" 32.3887326694005 -89.3828256199961 10242000
2009 "MS" "FLASH FLOOD" "Crop damages" 33.1335593220339 -90.2889830508475 2950000
2009 "MS" "FLOOD" "Property damages" 33.0494736842105 -88.7694736842105 190000
2009 "MS" "HAIL" "Property damages" 32.3584713375796 -89.6014012738853 157000
2009 "MS" "HAIL" "Crop damages" 33.3 -91.09 4000
2009 "MS" "HEAVY RAIN" "Injuries" 32.14 -90.15 1
2009 "MS" "HEAVY RAIN" "Property damages" 33.29 -89.86 50000
2009 "MS" "LIGHTNING" "Fatalities" 32.46 -90.31 1
2009 "MS" "LIGHTNING" "Injuries" 31.8366666666667 -89.92 3
2009 "MS" "LIGHTNING" "Property damages" 32.4408267716535 -90.0079133858268 254000
2009 "MS" "THUNDERSTORM WIND" "Fatalities" 31.835 -89.61 2
2009 "MS" "THUNDERSTORM WIND" "Injuries" 32.0666666666667 -90 6
2009 "MS" "THUNDERSTORM WIND" "Property damages" 32.0376120733788 -90.0502761945393 11720000
2009 "MS" "THUNDERSTORM WIND" "Crop damages" 31.5054277029961 -90.5421493703865 2303000
2009 "MS" "TORNADO" "Fatalities" 33.15 -91.02 1
2009 "MS" "TORNADO" "Injuries" 31.794375 -89.5171875 32
2009 "MS" "TORNADO" "Property damages" 33.230218429169 -89.5723004774177 23669000
2009 "MS" "TORNADO" "Crop damages" 32.3475460122699 -89.0738957055215 652000
2009 "MT" "FLASH FLOOD" "Property damages" 46 -112.29 1000
2009 "MT" "FLOOD" "Property damages" 45.12 -105.852222222222 90000
2009 "MT" "HAIL" "Property damages" 46.1025850340136 -111.669727891156 73500
2009 "MT" "LIGHTNING" "Fatalities" 45.49 -108.31 1
2009 "MT" "LIGHTNING" "Property damages" 47.1820567375887 -114.052553191489 141000
2009 "MT" "THUNDERSTORM WIND" "Property damages" 47.5213020833333 -105.439322916667 384000
2009 "MT" "THUNDERSTORM WIND" "Crop damages" 47.27 -107.22 4e+06
2009 "NC" "FLASH FLOOD" "Fatalities" 36.04 -79.48 1
2009 "NC" "FLASH FLOOD" "Property damages" 36.0060538376188 -80.4751994789908 5182250
2009 "NC" "FLASH FLOOD" "Crop damages" 36.06 -81.59 5000
2009 "NC" "FLOOD" "Fatalities" 34.52 -76.52 1
2009 "NC" "FLOOD" "Property damages" 34.902722513089 -80.9097905759162 191000
2009 "NC" "HAIL" "Property damages" 35.5126966292135 -77.9680898876404 44500
2009 "NC" "HAIL" "Crop damages" 35.22 -82.23 5e+05
2009 "NC" "HEAVY RAIN" "Property damages" 34.16 -77.49 5000
2009 "NC" "LIGHTNING" "Fatalities" 35.1733333333333 -78.3866666666667 3
2009 "NC" "LIGHTNING" "Injuries" 35.2281818181818 -80.0709090909091 11
2009 "NC" "LIGHTNING" "Property damages" 35.0529707112971 -80.2837656903766 1434000
2009 "NC" "THUNDERSTORM WIND" "Injuries" 34.325 -78.505 2
2009 "NC" "THUNDERSTORM WIND" "Property damages" 35.6708052465434 -78.2986234371338 7254300
2009 "NC" "THUNDERSTORM WIND" "Crop damages" 35.27 -77.51 1000
2009 "NC" "TORNADO" "Injuries" 35.9875 -80.345 8
2009 "NC" "TORNADO" "Property damages" 35.220199376947 -78.2788380062305 3210000
2009 "NC" "TORNADO" "Crop damages" 35.1561538461538 -78.3011538461539 130000
2009 "ND" "FLASH FLOOD" "Property damages" 46.7778014068379 -100.396422378538 3056500
2009 "ND" "FLASH FLOOD" "Crop damages" 47.595625 -97.5733333333333 480000
2009 "ND" "FLOOD" "Property damages" 47.575621728218 -99.6633026174256 27890000
2009 "ND" "FLOOD" "Crop damages" 46.33 -97.0972727272727 55000
2009 "ND" "HAIL" "Property damages" 46.1619648318043 -102.88506116208 1308000
2009 "ND" "HAIL" "Crop damages" 46.3020547945206 -102.402054794521 1095000
2009 "ND" "HEAVY RAIN" "Property damages" 46.04 -96.54 15000
2009 "ND" "LIGHTNING" "Property damages" 47.9509278350515 -100.806494845361 48500
2009 "ND" "THUNDERSTORM WIND" "Property damages" 47.2738761061947 -100.836955752212 565000
2009 "ND" "THUNDERSTORM WIND" "Crop damages" 47.49 -100.08 75000
2009 "ND" "TORNADO" "Injuries" 46.51 -102.49 2
2009 "ND" "TORNADO" "Property damages" 46.5670645191323 -102.403575551625 21482000
2009 "ND" "TORNADO" "Crop damages" 48.025 -100.315 160000
2009 "NE" "FLASH FLOOD" "Property damages" 41.5047422680412 -99.8232989690722 485000
2009 "NE" "FLOOD" "Property damages" 40.544 -97.708 1e+05
2009 "NE" "HAIL" "Property damages" 40.7102972675408 -99.2239575618056 4995500
2009 "NE" "HAIL" "Crop damages" 40.4950062696987 -98.3732388924662 29507000
2009 "NE" "LIGHTNING" "Property damages" 41.1640879120879 -97.5227912087912 113750
2009 "NE" "THUNDERSTORM WIND" "Property damages" 40.7654618676063 -99.3296123835892 1986500
2009 "NE" "THUNDERSTORM WIND" "Crop damages" 40.4445504587156 -99.1755779816514 5450000
2009 "NE" "TORNADO" "Injuries" 40.4675 -96.26625 8
2009 "NE" "TORNADO" "Property damages" 40.8041342709301 -97.5252965370837 1884250
2009 "NE" "TORNADO" "Crop damages" 40.5415384615385 -98.3648076923077 260000
2009 "NH" "FLASH FLOOD" "Property damages" 42.7347752808989 -71.5015730337079 890000
2009 "NH" "FLOOD" "Property damages" 42.58 -72.01 30000
2009 "NH" "LIGHTNING" "Property damages" 44.03 -71.07 20000
2009 "NH" "THUNDERSTORM WIND" "Property damages" 42.5427102803738 -71.7780373831776 107000
2009 "NJ" "FLASH FLOOD" "Property damages" 40.4170454545455 -74.4878787878788 5280000
2009 "NJ" "HEAVY RAIN" "Property damages" 40.49 -74.16 10000
2009 "NJ" "LIGHTNING" "Fatalities" 40.44 -74.15 1
2009 "NJ" "LIGHTNING" "Injuries" 40.3766666666667 -74.4891666666667 12
2009 "NJ" "LIGHTNING" "Property damages" 40.2567545367717 -74.3383419293219 2617500
2009 "NJ" "THUNDERSTORM WIND" "Injuries" 40.2645454545455 -74.9636363636364 11
2009 "NJ" "THUNDERSTORM WIND" "Property damages" 40.0862774383345 -74.4855272686128 2209500
2009 "NJ" "TORNADO" "Property damages" 41.14 -74.4 8e+05
2009 "NJ" "TORNADO" "Crop damages" 41.14 -74.4 2e+05
2009 "NM" "DUST DEVIL" "Property damages" 34.57 -106.01 5000
2009 "NM" "FLASH FLOOD" "Fatalities" 35.07 -106.36 1
2009 "NM" "FLASH FLOOD" "Property damages" 33.2934853420195 -106.49857980456 767500
2009 "NM" "FLASH FLOOD" "Crop damages" 35.3026315789474 -106.784736842105 19000
2009 "NM" "FLOOD" "Property damages" 33.0506896551724 -105.604482758621 29000
2009 "NM" "HAIL" "Property damages" 32.841408839779 -103.697044198895 362000
2009 "NM" "HAIL" "Crop damages" 34.4185714285714 -104.012857142857 7000
2009 "NM" "LIGHTNING" "Fatalities" 34.635 -107.355 2
2009 "NM" "LIGHTNING" "Injuries" 35.3414285714286 -106.625714285714 7
2009 "NM" "LIGHTNING" "Property damages" 34.2919444444444 -105.699166666667 36000
2009 "NM" "THUNDERSTORM WIND" "Property damages" 32.3505535224154 -103.441408966148 1093000
2009 "NM" "TORNADO" "Property damages" 36.37 -105.58 10000
2009 "NV" "DUST DEVIL" "Property damages" 35.9432714617169 -114.957981438515 215500
2009 "NV" "FLASH FLOOD" "Property damages" 40.6857142857143 -117.454285714286 35000
2009 "NV" "LIGHTNING" "Property damages" 36.06 -115.05 1000
2009 "NV" "THUNDERSTORM WIND" "Property damages" 37.4682098765432 -115.14475308642 16200
2009 "NY" "DUST DEVIL" "Injuries" 41.36 -73.46 2
2009 "NY" "FLASH FLOOD" "Fatalities" 42.27 -78.57 1
2009 "NY" "FLASH FLOOD" "Injuries" 42.27 -78.57 1
2009 "NY" "FLASH FLOOD" "Property damages" 42.2859284810854 -78.4808330981425 95667000
2009 "NY" "FLOOD" "Property damages" 42.7744186046512 -78.0962790697674 215000
2009 "NY" "HAIL" "Property damages" 42.8583950617284 -77.398024691358 81000
2009 "NY" "HAIL" "Crop damages" 43.2383333333333 -76.2333333333333 90000
2009 "NY" "HEAVY RAIN" "Property damages" 41.2 -73.51 1000
2009 "NY" "LIGHTNING" "Fatalities" 41.43 -73.58 1
